89.0525,23.7399,137.019,47.1
82.858,22.7454,122.252,46.9
83.1545,21.1774,121.541,41.7
89.9083,24.0066,143.921,37.9
78.5764,18.6964,110.798,34.9
73.151,11.9456,100.098,34.2
90.4896,26.0205,120.612,32.2
76.6025,21.5301,98.0084,31.6
83.9659,19.6748,130.601,31.1
74.6653,13.6301,99.1365,29
74.4693,16.0409,97.661,28.7
86.2006,21.2883,130.902,28.7
80.7021,24.0836,111.136,28.2
81.7452,16.1693,117.904,27.6
78.8944,16.5968,114.716,25.7
74.1749,18.9141,102.071,25.2
83.1906,15.7981,126.855,25.2
75.9133,18.9548,106.71,25.2
86.764,24.6202,130.301,25.2
75.4867,14.2629,111.979,25.2
69.3995,5.08827,94.4839,24.9
83.8689,20.9612,120.757,22.2
70.0552,10.4593,90.0192,21.9
94.8,33.3,141,21.7
88.1727,25.1377,136.301,21.7
75.9571,12.031,105.567,43.4
82.4537,16.0877,124.956,37.7
75.3448,11.9163,100.187,31.2
82.0059,21.2877,119.207,28.4
90.1793,24.1645,144.754,27.9
80.1773,25.5202,106.389,25.7
99.7133,25.5626,171.793,25.2
76.1133,19.1108,107.448,25.2
57.2098,11.2079,50.7389,25.2
81.8882,23.6123,117.03,24.9
81.6443,19.6266,121.862,24.9
69.2985,10.8177,89.6995,24.9
90,25,137,24.9
83.1394,24.0621,111.67,22.5
80.8522,24.2167,111.498,21.7
95.9,33.9,144,21.7
72.0532,14.2729,78.4778,19
77.4695,16.8739,110.236,18.7
91,28.4,133,18.7
93.2744,24.5079,146.699,18.5
115.206,45.4039,202.325,18.4
80.3897,24.1128,114.143,16.2
80.3783,19.7103,104.217,15.7
70.1034,18.6832,84.3251,15.7
74.4335,19.0685,102.616,15.5
92.493,21.4341,140.847,72.8
83.9902,20.9698,121.202,54.4
79.5712,16.3606,109.854,36.9
75.2167,18.3636,105.592,34.7
83.9907,19.8044,130.503,34.4
79.6998,20.4854,114.749,30.7
99.8963,25.7125,172.144,28.2
88.3172,23.2473,134.796,27.9
75.1947,12.9144,102.1,27.7
80.7531,21.4545,114.095,25.4
82.8462,11.9058,108.404,24.7
85.1921,20.6406,125.306,22.2
73.8868,14.9517,105.204,18.9
84.9506,23.3905,127.703,18.7
80.045,15.3538,112.051,18.7
80.5529,19.7341,104.397,18.7
74.9436,13.7051,100.046,18.7
95.9782,30.7872,152.508,18.7
81.3761,19.9104,122.754,18.7
79.6949,14.5708,110.798,18.2
70.2522,10.3237,92.8933,18.2
94.1197,23.5619,148.162,16.2
76.2302,13.7657,110.051,16
67.1988,14.7596,74.9977,16
82.9761,22.826,122.404,15.7
72.3545,15.0132,93.6951,47.1
89.8062,20.6731,136.424,43.9
86.8511,26.885,130.695,40.9
80.8558,21.5201,114.331,35.2
77.461,13.9669,115.047,34.9
78.9845,19.8,110.623,34.4
64.4514,8.80827,75.1317,34.4
73.8509,16.1759,101.227,32.2
76.3318,13.7375,110.341,27.9
73.8648,18.2646,99.1886,27.7
76.2576,12.9246,103.788,25.7
80.0801,20.4858,115.977,25.2
92.9971,21.8145,142.119,22
75.0251,13.6364,100.142,21.7
82.9677,21.3351,119.693,21.7
77.6269,16.2729,112.176,21.7
73.9821,12.0824,102.367,21.4
75.6297,12.0992,100.848,21.2
72.4227,12.0837,95.0361,19.5
82.553,26.6682,120.341,19
90.6909,26.0672,120.953,18.7
89.2,26.5,126,18.7
74.3659,15.8341,103.212,18.7
70.3925,10.3804,93.1782,18.6
100.209,25.9077,173.178,18.5
67.7584,9.19014,87.6998,37.7
77.8771,19.2798,111.659,37.7
93.3907,24.5193,146.91,35.4
79.9062,16.3977,110.762,34.2
80.3978,22.378,115.103,30.7
84.7005,21.435,122.995,28.7
87.1889,27.0951,131.13,28.2
89.4368,20.9457,140.117,25.2
76.4427,15.3032,107.798,25.2
87.9624,22.2853,131.26,24.9
83.7593,18.7991,127.924,24.9
97.8036,23.1157,158,24.7
88.4786,23.4229,134.906,24.5
81.0763,21.6812,114.803,22.2
94.3,33.4,140,22.2
72.6212,14.3928,80.1573,22.2
74.1229,15.9462,93.3318,22.2
76.9705,19.6503,104.036,21.5
78.7008,18.4861,114.843,19.2
67.2045,14.7014,75.009,18.9
75.9489,18.2238,104.892,18.7
73.013,13.3543,100.112,18.7
72.518,12.0807,95.2378,18.7
91.6309,24.7762,142.211,15.7
74.731,16.1372,98.1302,15.5
78.7236,19.9752,108.161,53.9
82.986,21.3516,119.925,47.9
88.3344,25.0806,136.527,47.4
83.9775,18.9204,128.377,46.6
91.2558,13.5108,146.86,41.4
77.6581,14.4613,108.968,38.2
77.8442,16.1538,108.161,38.1
85.086,21.6925,123.645,37.4
76.4978,15.7731,107.699,37.4
94.4,33.8,140,34.4
100.482,25.9538,173.667,33.9
81.9195,24.2001,115.689,31.9
97.9882,23.2592,158.237,28.7
113.759,44.4923,198.182,27.7
77.7881,19.1,106.107,27.7
86.0559,21.0054,125.645,25.7
78.9238,18.8656,111.667,25.7
77.2335,19.6861,104.936,25.4
82.5,26.6527,120.204,25.2
77.385,22.342,105.097,25.2
81.3914,19.9344,122.43,24.7
83.228,15.7559,126.979,24.2
80.0494,23.9925,113.43,22.2
75.5119,18.5689,106.14,21.7
75.3011,12.928,102.237,21.7
57.6733,11.7322,51.5877,40.9
98.2407,23.3781,159.06,34.9
74.9557,17.1704,96.7809,31.4
83.2472,21.4695,120.386,29.2
100.709,26.1064,174.107,27.9
80.3536,25.5433,106.682,22.2
88.1154,22.421,131.605,21.7
89.1682,23.8116,136.94,21.7
77.545,22.403,105.305,21.7
87.5248,27.2652,132.176,18.7
77.9635,16.2554,108.425,18.7
76.2953,12.2923,105.76,15.4
89.9404,23.7558,135.073,15.2
91.5575,24.7322,142.069,15
82.4579,16.1567,124.695,15
74.0159,16.5867,92.8669,12.7
65.1175,9.82403,76.7295,12.2
80.4249,19.8227,118.76,12
71.494,13.0442,94.5666,9.5
66.2768,12.1481,75.8025,9.2
76.1613,16.5137,100.296,9.2
93.0228,14.6952,150.828,9.2
83.0077,19.1476,123.867,9
70.5935,10.4656,93.7338,9
72.5214,12.2232,95.3047,9
77.3998,14.0484,105.998,49.4
83.5059,24.0005,112.264,47.9
72.8781,18.0779,91.3041,46.9
82.6218,26.7435,120.304,44.4
89.8245,24.1038,143.865,44.4
83.2099,15.7304,126.741,37.9
84.4381,19.148,129.095,37.4
87.6241,27.3579,132.309,31.9
76.3561,12.3223,106.345,31.9
77.6865,16.3128,111.998,31.7
59.223,12.8284,55.6668,30.6
76.6597,15.6304,109.43,28.7
81.4027,21.3128,117.604,27.9
82.9669,19.1487,123.829,24.9
72.2894,14.4183,95.919,24.9
88.6633,16.9921,141.615,24.7
73.2363,15.3487,96.3514,24.7
86.161,21.1261,125.739,21.7
93.7897,24.7104,147.57,18.7
84.6036,23.3257,126.475,18.7
70.7894,10.4881,94.6149,18.4
90.1167,23.761,135.606,18
88.5043,25.2345,136.739,15.7
77.8565,14.6,109.304,15.2
67.2878,14.6741,75.1757,15.2
75.2762,18.4765,97.0406,66.3
88.5295,25.1401,136.863,40.9
75.6161,17.7981,106.033,34.4
75.1428,16.2062,99.0097,34.1
77.5591,19.1705,105.674,32.5
76.5358,12.4357,106.653,29.2
77.8842,14.5726,109.295,28.7
74.6692,16.7493,99.1889,28.4
95,34.3,141,27.9
81.3528,19.9222,122.243,25.7
94.9868,30.4003,149.938,24.9
75.5831,12.9578,103.252,24.7
77.8842,14.263,107.042,24.7
74.2025,19.2393,102.99,24.7
80.7075,16.5832,112.358,24.4
81.3064,17.1956,117.769,24.4
80.1684,15.6819,112.59,22.2
77.8337,19.401,111.337,22.2
92.4898,14.165,149.896,21.7
74.3191,15.2117,94.3372,21.7
88.4625,22.5671,132.062,19.4
98.4461,23.4914,159.389,18.9
73.9705,16.1168,92.7264,18.9
93.3617,21.9935,142.599,18.7
82.9599,26.9526,121.274,18.7
81.4428,17.2006,117.999,44.9
112.453,43.8112,194.418,43.4
80.9878,22.4293,117.148,34.9
76.272,18.6289,105.143,34.7
79.0851,17.7999,115.426,34.1
76.3159,16.644,100.575,32.2
75.9285,17.6571,101.285,31.7
75.4601,17.4297,97.8642,31.4
98.4722,23.515,159.429,30.9
78.7574,17.4435,110.286,28.7
75.0711,10.4285,102.713,28.2
76.4421,18.1854,107.855,27.9
64.9019,13.6146,73.2906,24.9
87.7586,27.5151,132.574,22.2
88.8145,25.3571,137.857,22.2
70.9015,10.5292,94.4323,22.2
77.7995,19.2572,106.427,22.2
89.0444,23.7728,135.717,21.7
77.9,19.5289,111.428,21.7
101.259,26.4014,175.147,19.5
84.9022,19.4574,130.434,19.2
69.9012,11.1008,91.5745,19
77.8869,22.5579,105.859,18.4
81.6583,20.4569,119.717,18.4
75.7433,12.9717,103.429,18.2
74.7888,17.0602,94.6847,37.7
75.831,17.6318,99.0982,37.6
88.8834,25.4702,138.022,37.4
78.0788,22.5651,106.11,37.4
84.6354,23.3763,126.337,32.2
73.332,18.4232,92.5746,31.7
87,27,123,31.7
84.698,20.4675,123.824,31.2
75.933,12.4291,101.193,28.1
81.0376,16.5592,113.359,25.2
90.7607,26.0663,121.044,25.2
65.6378,13.9475,74.9881,24.7
87.8622,27.6186,132.707,21.7
81.4146,22.6568,118.264,21.7
91.6442,24.6166,142.508,21.7
94.9,34.6,141,19.2
78.5095,12.6525,111.636,19.2
81.5722,20.6709,117.498,19.2
79.5846,17.9149,116.359,18.9
93.3213,22.08,141.961,18.7
78.1066,14.4839,107.68,18.7
86.331,24.3481,129.359,18.7
70.0959,11.1844,91.8779,18.7
61.611,13.0876,62.2304,18.7
76.1298,17.8044,101.553,18.7
81.4539,16.867,114.024,51.4
78.57,12.603,111.869,44.9
84.3068,19.764,126.646,40.4
88.1037,27.7693,133.15,37.9
90.3981,23.6888,136.335,33.9
95.1,34.1,142,33.7
81.247,21.7349,115.262,31.9
93.9881,24.9047,147.839,31.2
88,27.3,125,30.7
79.0323,20.5586,104.548,28.7
83.0684,27.0553,121.466,28.2
75.2203,17.2548,95.8395,28.2
95.0876,30.2555,150.141,28.2
74.3801,13.5801,95.267,27.9
66.3779,14.3325,76.8779,27.6
76.2087,17.8864,101.689,25.7
81.1588,19.9714,121.627,25.2
86.5039,21.2243,126.888,22.5
85.9171,20.236,127.005,22.4
80.1635,25.4621,106.087,22.2
77.9976,14.7087,109.578,22.2
91.8714,24.5738,142.913,22
78.1246,16.2908,108.839,21.7
78.0578,19.666,111.49,21.7
76.2894,17.811,100.096,21.7
85.0389,19.4649,130.718,44.4
69.3199,12.7258,90.323,40.9
75.6283,18.7109,106.426,34.2
92.0935,24.577,143.612,33.9
82.8372,21.3997,119.286,33.9
90.1118,24.2093,144.093,28.2
75.6887,19.5311,105.559,27.9
76.3818,18.9569,99.3326,27.9
90.2528,20.9652,136.807,27.9
79.9364,19.0065,111.55,25.7
82.6967,18.8789,120.006,25.2
74.555,13.7323,95.7422,25.2
72.2032,11.6044,97.0716,24.9
86.746,21.2453,127.55,24.7
81.6069,22.8724,118.621,22.2
75.8233,12.9972,103.711,22.2
82.1236,23.3646,117.034,22.2
80.2202,25.613,106.55,22.2
93.5538,22.2432,142.326,21.7
88.9637,17.1041,142.426,21.7
73.1352,14.6106,98.4909,19.2
88.4771,27.9566,133.78,18.7
90.7323,23.8519,136.773,18.7
86.3767,24.3671,129.385,18.7
77.0155,18.3997,109.385,18.7
86.4635,24.4721,129.491,47.4
88.6988,23.6087,135.491,38.7
92.5428,24.7653,144.665,34.4
83.2194,21.6242,120.23,32.2
88.6561,28.0755,134.527,31.7
90.4461,24.3907,144.82,28.2
95.3706,30.4245,151.051,25.2
81.4842,21.8533,115.856,25.2
79.4549,19.0973,112.695,24.9
69.1408,14.5096,85.9794,24.9
76.3914,13.1991,107.371,22.4
81.8715,19.6985,101.859,22
82.0576,24.2003,116.228,21.7
84.9317,23.6832,127.156,21.7
112.56,43.658,194.667,21.7
89.1782,25.6422,138.59,18.7
82.0982,17.4075,115.659,18.7
81.9848,16.6159,118.186,18.4
63.4276,9.28444,72.1978,15.5
75.8438,17.2464,102.44,15.4
71.9057,16.9107,95.9132,15.2
62.2978,13.6537,64.1651,13
78.285,14.5291,107.913,12.5
74.2509,15.9515,94,12.5
81.4089,21.2739,117.56,12.5
78.4863,16.3716,110.172,38.4
90.7762,24.6174,145.675,31.7
83.1412,27.0912,121.522,28.4
88.925,28.2233,134.868,27.9
81.0823,24.289,112.26,27.4
95.8487,30.6571,151.785,25.2
81.8195,17.5604,118.652,22.2
77.7992,21.056,110.825,22.2
84.5702,20.4828,123.306,22.2
77.9435,16.2848,112.609,21.9
86.7979,24.7045,130.131,21.7
80.6474,19.8041,104.391,21.7
77.6816,19.6997,106.15,21.7
76.6008,17.0435,105.22,21.7
90.7236,26.1021,120.869,18.7
78.6057,22.8365,107.651,18.7
80.5064,20.5914,117.043,18.7
76.0153,12.9284,102.957,18.7
70.221,11.3474,92.1722,18.4
97.1,34.6,147,18.2
84.0081,24.3454,113.434,16.2
89.4107,20.6869,139.695,16
78.14,16.3134,112.22,16
86.9344,21.4195,127.804,15.7
73.6799,15.4541,97.7161,15.5
76.2621,12.5881,101.98,50.6
77.946,19.781,111.15,39.7
88.923,23.649,136.15,38.4
80.8731,19.9711,104.62,38.4
76.1901,15.35,106.8,31.9
74.416,15.857,94.18,31.7
73.9182,14.6242,102.531,31.7
87.0951,21.429,128.21,31.4
66.8483,14.3661,77.8707,31.4
81.8629,11.4799,105.63,31.3
75.9301,12.906,103.85,31.2
73.4453,14.5711,81.2506,29.2
90.8281,26.224,120.9,28.4
76.6313,19.1232,99.8707,28.2
79.671,17.792,116.38,28.2
81.709,19.528,121.07,27.9
72.374,16.9279,97.18,25.2
79.409,17.9621,111.41,25.2
76.7314,18.0412,101.161,25.2
75.2649,15.7749,108.14,25.2
82.7874,24.6021,118.161,24.9
73.3269,14.1829,104.12,24.9
85.3369,20.063,125.5,22.5
93.9702,22.5061,143.42,22.2
89.1982,24.0852,135.7,21.7
